epoch,batch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1-score
16,1231.0,0.6491353,0.75,,,,,
16,1232.0,0.22546197,0.90625,,,,,
16,1233.0,0.53632706,0.8125,,,,,
16,1234.0,0.63835126,0.78125,,,,,
16,1235.0,0.5088596,0.875,,,,,
16,1236.0,0.22325127,0.96875,,,,,
16,1237.0,0.46293142,0.875,,,,,
16,1238.0,0.77633625,0.75,,,,,
16,1239.0,0.23516835,0.96875,,,,,
16,1240.0,0.3732016,0.84375,,,,,
16,1241.0,0.91260934,0.59375,,,,,
16,1242.0,0.49073553,0.8125,,,,,
16,1243.0,0.5319535,0.8125,,,,,
16,1244.0,0.46987972,0.78125,,,,,
16,1245.0,0.50785655,0.875,,,,,
16,1246.0,0.6588568,0.78125,,,,,
16,1247.0,0.30112594,0.9375,,,,,
16,1248.0,0.5956717,0.71875,,,,,
16,1249.0,0.45148933,0.875,,,,,
16,1250.0,0.51791924,0.78125,,,,,
16,1251.0,0.7489184,0.84375,,,,,
16,1252.0,0.33702642,0.90625,,,,,
16,1253.0,0.79551107,0.6875,,,,,
16,1254.0,0.55441004,0.84375,,,,,
16,1255.0,0.58550686,0.8125,,,,,
16,1256.0,0.3601973,0.875,,,,,
16,1257.0,0.75648737,0.65625,,,,,
16,1258.0,0.58908904,0.875,,,,,
16,1259.0,0.67060083,0.8125,,,,,
16,1260.0,0.5447349,0.75,,,,,
16,,,,0.73645514,0.7661016949152543,0.838834456875694,0.7675000000000001,0.7735872250300364
17,1261.0,0.48896843,0.90625,,,,,
17,1262.0,0.2022144,0.9375,,,,,
17,1263.0,0.47993878,0.84375,,,,,
17,1264.0,0.23977165,0.96875,,,,,
17,1265.0,0.3687138,0.90625,,,,,
17,1266.0,0.44478697,0.78125,,,,,
17,1267.0,0.20867038,0.90625,,,,,
17,1268.0,0.34877902,0.875,,,,,
17,1269.0,0.50826293,0.875,,,,,
17,1270.0,0.4352794,0.84375,,,,,
17,1271.0,0.25983322,0.9375,,,,,
17,1272.0,0.4685552,0.875,,,,,
17,1273.0,0.4546519,0.8125,,,,,
17,1274.0,0.714121,0.71875,,,,,
17,1275.0,0.49329892,0.78125,,,,,
17,1276.0,0.8811944,0.6875,,,,,
17,1277.0,0.7687737,0.6875,,,,,
17,1278.0,0.50005513,0.8125,,,,,
17,1279.0,0.70891285,0.6875,,,,,
17,1280.0,0.5551519,0.8125,,,,,
17,1281.0,0.43072355,0.90625,,,,,
17,1282.0,0.4314107,0.84375,,,,,
17,1283.0,0.4259182,0.78125,,,,,
17,1284.0,0.45472783,0.78125,,,,,
17,1285.0,0.5840954,0.8125,,,,,
17,1286.0,0.5182765,0.84375,,,,,
17,1287.0,0.4337452,0.875,,,,,
17,1288.0,0.31448686,0.875,,,,,
17,1289.0,0.3600727,0.8125,,,,,
17,1290.0,0.51821285,0.8125,,,,,
17,1291.0,0.48312148,0.84375,,,,,
17,1292.0,0.50195134,0.84375,,,,,
17,1293.0,0.6912372,0.71875,,,,,
17,1294.0,0.4911835,0.84375,,,,,
17,1295.0,0.25839353,0.875,,,,,
17,1296.0,0.48525038,0.8125,,,,,
17,1297.0,0.4207674,0.84375,,,,,
17,1298.0,0.54169214,0.75,,,,,
17,1299.0,0.48424685,0.8125,,,,,
17,1300.0,0.6072083,0.78125,,,,,
17,1301.0,0.47610262,0.78125,,,,,
17,1302.0,0.85352343,0.71875,,,,,
17,1303.0,0.5540251,0.78125,,,,,
17,1304.0,0.42296103,0.84375,,,,,
17,1305.0,0.50357497,0.8125,,,,,
17,1306.0,1.0723245,0.65625,,,,,
17,1307.0,0.36715814,0.875,,,,,
17,1308.0,0.45546547,0.84375,,,,,
17,1309.0,0.450622,0.875,,,,,
17,1310.0,0.56322974,0.84375,,,,,
17,1311.0,0.5564447,0.8125,,,,,
17,1312.0,0.5750928,0.8125,,,,,
17,1313.0,0.3286978,0.90625,,,,,
17,1314.0,0.6473881,0.8125,,,,,
17,1315.0,0.21764575,0.90625,,,,,
17,1316.0,0.74473125,0.65625,,,,,
17,1317.0,0.7229769,0.71875,,,,,
17,1318.0,0.40758514,0.875,,,,,
17,1319.0,0.4802057,0.8125,,,,,
17,1320.0,0.78385884,0.78125,,,,,
17,1321.0,0.6682389,0.78125,,,,,
17,1322.0,0.46499163,0.8125,,,,,
17,1323.0,0.27895072,0.875,,,,,
17,1324.0,0.42308962,0.875,,,,,
17,1325.0,0.4582843,0.84375,,,,,
17,1326.0,0.32871237,0.875,,,,,
17,1327.0,0.42720217,0.84375,,,,,
17,1328.0,0.39385688,0.875,,,,,
17,1329.0,1.2454308,0.6875,,,,,
17,1330.0,0.27699885,0.90625,,,,,
17,1331.0,0.4735836,0.84375,,,,,
17,1332.0,0.69116956,0.75,,,,,
17,1333.0,0.59405863,0.78125,,,,,
17,1334.0,0.94934314,0.7083333333333334,,,,,
17,,,,0.4597283,0.8406779661016949,0.8629874793358677,0.8408333333333333,0.8435200266330143
18,1335.0,0.6941873,0.78125,,,,,
18,1336.0,0.6664506,0.84375,,,,,
18,1337.0,0.4223215,0.8125,,,,,
18,1338.0,0.56235826,0.8125,,,,,
18,1339.0,0.4941871,0.78125,,,,,
18,1340.0,0.44026175,0.875,,,,,
18,1341.0,0.30840245,0.84375,,,,,
18,1342.0,0.4499822,0.8125,,,,,
18,1343.0,0.46284026,0.84375,,,,,
18,1344.0,0.44705945,0.90625,,,,,
18,1345.0,0.53250885,0.8125,,,,,
18,1346.0,0.42995885,0.90625,,,,,
18,1347.0,0.5900932,0.84375,,,,,
18,1348.0,0.5314387,0.8125,,,,,
18,1349.0,0.27354905,0.9375,,,,,
18,1350.0,0.712981,0.75,,,,,
18,1351.0,0.33160216,0.875,,,,,
18,1352.0,0.5630169,0.8125,,,,,
18,1353.0,0.6713339,0.71875,,,,,
18,1354.0,0.36672175,0.90625,,,,,
18,1355.0,0.44666216,0.78125,,,,,
18,1356.0,0.58028,0.78125,,,,,
18,1357.0,0.47800472,0.90625,,,,,
18,1358.0,0.6853741,0.78125,,,,,
18,1359.0,0.28684905,0.84375,,,,,
18,1360.0,0.29301146,0.90625,,,,,
18,1361.0,0.4193415,0.84375,,,,,
18,1362.0,0.54104424,0.71875,,,,,
18,1363.0,0.61016625,0.8125,,,,,
18,1364.0,0.74369246,0.6875,,,,,
18,1365.0,0.31439236,0.90625,,,,,
18,1366.0,0.56601274,0.8125,,,,,
18,1367.0,0.31928638,0.875,,,,,
18,1368.0,0.9012699,0.78125,,,,,
18,1369.0,0.40506074,0.875,,,,,
18,1370.0,0.6287819,0.75,,,,,
18,1371.0,0.40941477,0.84375,,,,,
18,1372.0,0.62221354,0.75,,,,,
18,1373.0,0.48733988,0.875,,,,,
18,1374.0,0.62096035,0.78125,,,,,
18,1375.0,0.42525956,0.875,,,,,
18,1376.0,0.6086683,0.75,,,,,
18,1377.0,0.6024109,0.8125,,,,,
18,1378.0,0.33637458,0.875,,,,,
18,1379.0,0.29336166,0.90625,,,,,
18,1380.0,0.47479033,0.84375,,,,,
18,1381.0,1.0515723,0.71875,,,,,
18,1382.0,0.66809964,0.78125,,,,,
18,1383.0,0.81142545,0.75,,,,,
18,1384.0,0.49249443,0.84375,,,,,
18,1385.0,0.39396337,0.8125,,,,,
18,1386.0,0.6672065,0.78125,,,,,
18,1387.0,0.3010885,0.90625,,,,,
18,1388.0,0.38305765,0.875,,,,,
18,1389.0,0.7803729,0.75,,,,,
18,1390.0,0.5145759,0.84375,,,,,
18,1391.0,0.3559153,0.875,,,,,
18,1392.0,0.46307617,0.8125,,,,,
18,1393.0,0.40418732,0.875,,,,,
18,1394.0,0.47331405,0.84375,,,,,
18,1395.0,0.2819007,0.875,,,,,
18,1396.0,0.45411813,0.84375,,,,,
18,1397.0,0.8807068,0.625,,,,,
18,1398.0,0.4943136,0.84375,,,,,
18,1399.0,0.5620725,0.75,,,,,
18,1400.0,0.31047902,0.84375,,,,,
18,1401.0,0.54417473,0.84375,,,,,
18,1402.0,0.4320851,0.8125,,,,,
18,1403.0,0.2961194,0.9375,,,,,
18,1404.0,0.48738632,0.84375,,,,,
18,1405.0,0.60051316,0.84375,,,,,
18,1406.0,0.51244456,0.84375,,,,,
18,1407.0,0.64699024,0.6875,,,,,
18,1408.0,0.6496789,0.75,,,,,
18,,,,0.46298584,0.8271186440677966,0.8537255669427569,0.8270833333333334,0.8334273192065265
19,1409.0,0.72949654,0.75,,,,,
19,1410.0,0.528241,0.78125,,,,,
19,1411.0,0.29637858,0.96875,,,,,
19,1412.0,0.41346207,0.84375,,,,,
19,1413.0,0.5101845,0.75,,,,,
19,1414.0,0.4697076,0.875,,,,,
19,1415.0,0.7379767,0.78125,,,,,
19,1416.0,0.7309387,0.84375,,,,,
19,1417.0,0.4881978,0.84375,,,,,
19,1418.0,0.49609366,0.78125,,,,,
19,1419.0,0.4009002,0.875,,,,,
19,1420.0,0.2932347,0.875,,,,,
19,1421.0,0.33140734,0.90625,,,,,
19,1422.0,0.26304656,0.9375,,,,,
19,1423.0,0.75661325,0.75,,,,,
19,1424.0,0.29558727,0.96875,,,,,
19,1425.0,0.43163726,0.84375,,,,,
19,1426.0,0.51562107,0.75,,,,,
19,1427.0,0.54638076,0.8125,,,,,
19,1428.0,0.4281305,0.8125,,,,,
19,1429.0,0.65046656,0.78125,,,,,
19,1430.0,0.76021045,0.75,,,,,
19,1431.0,0.3151991,0.875,,,,,
19,1432.0,0.7792356,0.71875,,,,,
19,1433.0,0.5071384,0.84375,,,,,
19,1434.0,0.12648647,1.0,,,,,
19,1435.0,0.36138302,0.84375,,,,,
19,1436.0,0.42958957,0.875,,,,,
19,1437.0,0.47298574,0.84375,,,,,
19,1438.0,0.57192534,0.78125,,,,,
19,1439.0,0.29855838,0.90625,,,,,
19,1440.0,0.367979,0.8125,,,,,
19,1441.0,0.40770608,0.875,,,,,
19,1442.0,0.38933507,0.875,,,,,
19,1443.0,0.3244614,0.9375,,,,,
19,1444.0,0.365159,0.84375,,,,,
19,1445.0,0.7610945,0.84375,,,,,
19,1446.0,0.6457571,0.75,,,,,
19,1447.0,0.30465928,0.84375,,,,,
19,1448.0,0.33712438,0.90625,,,,,
19,1449.0,0.26701337,0.90625,,,,,
19,1450.0,0.7519228,0.75,,,,,
19,1451.0,0.37760445,0.8125,,,,,
19,1452.0,0.5176407,0.84375,,,,,
19,1453.0,0.84633124,0.65625,,,,,
19,1454.0,0.511417,0.84375,,,,,
19,1455.0,0.538319,0.8125,,,,,
19,1456.0,0.34923097,0.875,,,,,
19,1457.0,0.8164147,0.8125,,,,,
19,1458.0,0.27385992,0.90625,,,,,
19,1459.0,0.29964778,0.90625,,,,,
19,1460.0,0.66276526,0.78125,,,,,
19,1461.0,0.46348897,0.78125,,,,,
19,1462.0,0.4746456,0.78125,,,,,
19,1463.0,0.32033974,0.875,,,,,
19,1464.0,0.36024922,0.90625,,,,,
19,1465.0,0.39675757,0.84375,,,,,
19,1466.0,0.582032,0.78125,,,,,
19,1467.0,0.35913002,0.90625,,,,,
19,1468.0,0.4331919,0.90625,,,,,
19,1469.0,0.30837712,0.9375,,,,,
19,1470.0,0.5100504,0.875,,,,,
19,1471.0,0.8292945,0.71875,,,,,
19,1472.0,0.47526082,0.8125,,,,,
19,1473.0,0.32079268,0.90625,,,,,
19,1474.0,0.41635093,0.84375,,,,,
19,1475.0,0.49663106,0.875,,,,,
19,1476.0,0.54301286,0.75,,,,,
19,1477.0,0.4502046,0.84375,,,,,
19,1478.0,0.33114165,0.875,,,,,
19,1479.0,0.6457796,0.71875,,,,,
19,1480.0,0.4822981,0.78125,,,,,
19,1481.0,0.56732076,0.8125,,,,,
19,1482.0,0.7231633,0.7916666666666666,,,,,
19,,,,0.39858767,0.8406779661016949,0.8721444769175509,0.8408333333333333,0.8436684644477915
20,1483.0,0.53767425,0.84375,,,,,
20,1484.0,0.5300453,0.78125,,,,,
20,1485.0,0.34633875,0.875,,,,,
20,1486.0,0.397559,0.8125,,,,,
20,1487.0,0.38877752,0.90625,,,,,
20,1488.0,0.56220835,0.8125,,,,,
20,1489.0,0.5960608,0.8125,,,,,
20,1490.0,0.3687311,0.90625,,,,,
20,1491.0,0.5418872,0.84375,,,,,
20,1492.0,0.54332775,0.8125,,,,,
20,1493.0,0.38921753,0.84375,,,,,
20,1494.0,0.49411017,0.8125,,,,,
20,1495.0,0.35805777,0.84375,,,,,
20,1496.0,0.18509465,0.9375,,,,,
20,1497.0,0.58520085,0.8125,,,,,
20,1498.0,0.24296446,0.90625,,,,,
20,1499.0,0.29391035,0.90625,,,,,
20,1500.0,0.62173295,0.78125,,,,,
20,1501.0,0.29806402,0.84375,,,,,
20,1502.0,0.2119679,0.96875,,,,,
20,1503.0,0.25351483,0.875,,,,,
20,1504.0,0.24062996,0.875,,,,,
20,1505.0,0.31981012,0.875,,,,,
20,1506.0,0.38259894,0.875,,,,,
20,1507.0,0.47730336,0.84375,,,,,
20,1508.0,0.3769891,0.875,,,,,
20,1509.0,0.6148729,0.78125,,,,,
20,1510.0,0.30753016,0.9375,,,,,
20,1511.0,0.45834324,0.84375,,,,,
20,1512.0,0.45347863,0.90625,,,,,
20,1513.0,0.49813086,0.8125,,,,,
20,1514.0,0.59205186,0.78125,,,,,
20,1515.0,0.44592378,0.78125,,,,,
20,1516.0,0.49580124,0.78125,,,,,
20,1517.0,0.35714993,0.90625,,,,,
20,1518.0,0.4137816,0.84375,,,,,
20,1519.0,0.7288318,0.6875,,,,,
20,1520.0,0.30019945,0.90625,,,,,
20,1521.0,0.43742526,0.875,,,,,
20,1522.0,0.5689298,0.75,,,,,
20,1523.0,0.4802603,0.8125,,,,,
20,1524.0,0.18463649,0.9375,,,,,
20,1525.0,0.6445837,0.75,,,,,
20,1526.0,0.3616994,0.84375,,,,,
20,1527.0,0.75312096,0.75,,,,,
20,1528.0,0.5068875,0.75,,,,,
20,1529.0,0.2299232,0.96875,,,,,
20,1530.0,0.7283393,0.75,,,,,
20,1531.0,0.5324113,0.71875,,,,,
20,1532.0,0.47041458,0.84375,,,,,
20,1533.0,0.5042292,0.875,,,,,
20,1534.0,0.41329375,0.8125,,,,,
20,1535.0,0.40086418,0.8125,,,,,
20,1536.0,0.5073852,0.875,,,,,
20,1537.0,0.296751,0.90625,,,,,
20,1538.0,0.595544,0.75,,,,,
20,1539.0,0.46719086,0.8125,,,,,
20,1540.0,0.5919341,0.71875,,,,,
20,1541.0,0.438674,0.84375,,,,,
20,1542.0,0.39675382,0.875,,,,,
20,1543.0,0.5568084,0.8125,,,,,
20,1544.0,0.49874464,0.84375,,,,,
20,1545.0,0.4161952,0.78125,,,,,
20,1546.0,0.45492172,0.8125,,,,,
20,1547.0,0.40508187,0.875,,,,,
20,1548.0,0.43156806,0.875,,,,,
20,1549.0,0.6922353,0.75,,,,,
20,1550.0,0.2081196,0.90625,,,,,
20,1551.0,0.6905664,0.8125,,,,,
20,1552.0,0.41868046,0.84375,,,,,
20,1553.0,0.7832137,0.6875,,,,,
20,1554.0,0.52976227,0.8125,,,,,
20,1555.0,0.4340748,0.84375,,,,,
20,1556.0,0.6680989,0.7916666666666666,,,,,
20,,,,0.45775273,0.8389830508474576,0.8640652606157714,0.84,0.8442046013247927
21,1557.0,0.40995514,0.78125,,,,,
21,1558.0,0.54193884,0.8125,,,,,
21,1559.0,0.6616335,0.78125,,,,,
21,1560.0,0.2976841,0.90625,,,,,
21,1561.0,0.51861113,0.84375,,,,,
21,1562.0,0.52260995,0.84375,,,,,
21,1563.0,0.4549561,0.8125,,,,,
21,1564.0,0.2492862,0.875,,,,,
21,1565.0,0.46838272,0.84375,,,,,
21,1566.0,0.4245181,0.84375,,,,,
21,1567.0,0.46951243,0.78125,,,,,
21,1568.0,0.3321542,0.875,,,,,
21,1569.0,0.3678857,0.875,,,,,
21,1570.0,0.5107601,0.84375,,,,,
21,1571.0,0.3005848,0.84375,,,,,
21,1572.0,0.17787667,0.9375,,,,,
21,1573.0,0.59793913,0.8125,,,,,
21,1574.0,0.3042447,0.875,,,,,
21,1575.0,0.3174301,0.90625,,,,,
21,1576.0,0.4818382,0.84375,,,,,
21,1577.0,0.39243835,0.84375,,,,,
21,1578.0,0.19856963,0.9375,,,,,
21,1579.0,0.29510808,0.90625,,,,,
21,1580.0,0.27401477,0.90625,,,,,
21,1581.0,0.25197023,0.96875,,,,,
21,1582.0,0.5925379,0.75,,,,,
21,1583.0,0.29514605,0.9375,,,,,
21,1584.0,0.31829572,0.90625,,,,,
21,1585.0,0.6663914,0.75,,,,,
21,1586.0,0.53776747,0.78125,,,,,
21,1587.0,0.5155808,0.8125,,,,,
21,1588.0,0.36979425,0.875,,,,,
21,1589.0,0.5377672,0.84375,,,,,
21,1590.0,0.44689465,0.84375,,,,,
21,1591.0,0.6335888,0.71875,,,,,
21,1592.0,0.38753447,0.84375,,,,,
21,1593.0,0.48676088,0.84375,,,,,
21,1594.0,0.31252545,0.875,,,,,
21,1595.0,0.44301888,0.875,,,,,
21,1596.0,0.39193797,0.875,,,,,
21,1597.0,0.4213252,0.875,,,,,
21,1598.0,0.19177033,0.96875,,,,,
21,1599.0,0.36550516,0.8125,,,,,
21,1600.0,0.43969518,0.90625,,,,,
21,1601.0,0.5179563,0.8125,,,,,
21,1602.0,0.4081661,0.875,,,,,
21,1603.0,0.46620777,0.8125,,,,,
21,1604.0,0.5217079,0.84375,,,,,
21,1605.0,0.21863684,0.96875,,,,,
21,1606.0,0.4219196,0.90625,,,,,
21,1607.0,0.4737509,0.78125,,,,,
21,1608.0,0.31056285,0.90625,,,,,
21,1609.0,0.65691364,0.78125,,,,,
21,1610.0,0.53358024,0.84375,,,,,
21,1611.0,0.3279316,0.90625,,,,,
21,1612.0,0.65642333,0.78125,,,,,
21,1613.0,0.18590513,0.9375,,,,,
21,1614.0,0.54213375,0.75,,,,,
21,1615.0,0.34740058,0.9375,,,,,
21,1616.0,0.4640476,0.875,,,,,
21,1617.0,0.30861905,0.9375,,,,,
21,1618.0,0.39029384,0.90625,,,,,
21,1619.0,0.489824,0.84375,,,,,
21,1620.0,0.33647346,0.84375,,,,,
21,1621.0,0.49734604,0.78125,,,,,
21,1622.0,0.65153456,0.71875,,,,,
21,1623.0,0.34115568,0.90625,,,,,
21,1624.0,0.5371361,0.8125,,,,,
21,1625.0,0.5146623,0.8125,,,,,
21,1626.0,0.47427997,0.8125,,,,,
21,1627.0,0.51558,0.8125,,,,,
21,1628.0,0.16630319,0.96875,,,,,
21,1629.0,0.31381825,0.90625,,,,,
21,1630.0,0.33557165,0.9166666666666666,,,,,
21,,,,0.4105777,0.8593220338983051,0.8858352449998365,0.86,0.8640130506580842
22,1631.0,0.28119084,0.90625,,,,,
22,1632.0,0.1966855,0.9375,,,,,
22,1633.0,0.5951272,0.75,,,,,
22,1634.0,0.6098812,0.8125,,,,,
22,1635.0,0.38266245,0.875,,,,,
22,1636.0,0.61529493,0.8125,,,,,
22,1637.0,0.31782746,0.875,,,,,
22,1638.0,0.25690535,0.90625,,,,,
22,1639.0,0.6360027,0.8125,,,,,
22,1640.0,0.48988143,0.875,,,,,
22,1641.0,0.42498067,0.84375,,,,,
22,1642.0,0.29679522,0.90625,,,,,
22,1643.0,0.53658134,0.875,,,,,
22,1644.0,0.531552,0.84375,,,,,
22,1645.0,0.23263836,0.9375,,,,,
22,1646.0,0.48608136,0.78125,,,,,
22,1647.0,0.5042646,0.75,,,,,
22,1648.0,0.23572388,0.90625,,,,,
22,1649.0,0.46932322,0.8125,,,,,
22,1650.0,0.23635024,0.9375,,,,,
22,1651.0,0.20696649,0.90625,,,,,
22,1652.0,0.7434275,0.71875,,,,,
22,1653.0,0.7153348,0.78125,,,,,
22,1654.0,0.6388923,0.84375,,,,,
22,1655.0,0.5075046,0.8125,,,,,
22,1656.0,0.19887939,0.90625,,,,,
22,1657.0,0.34151098,0.9375,,,,,
22,1658.0,0.32636175,0.90625,,,,,
22,1659.0,0.27958956,0.90625,,,,,
22,1660.0,0.44242203,0.875,,,,,
22,1661.0,0.3005708,0.875,,,,,
22,1662.0,0.4659382,0.84375,,,,,
22,1663.0,0.39714575,0.84375,,,,,
22,1664.0,0.39909467,0.9375,,,,,
22,1665.0,0.43751422,0.8125,,,,,
22,1666.0,0.7844794,0.71875,,,,,
22,1667.0,0.79778403,0.78125,,,,,
22,1668.0,0.3966172,0.84375,,,,,
22,1669.0,0.48288715,0.84375,,,,,
22,1670.0,0.5260048,0.875,,,,,
22,1671.0,0.33284387,0.84375,,,,,
22,1672.0,0.33706635,0.90625,,,,,
22,1673.0,0.29911414,0.90625,,,,,
22,1674.0,0.43498704,0.84375,,,,,
22,1675.0,0.3084688,0.875,,,,,
22,1676.0,0.4237841,0.84375,,,,,
22,1677.0,0.2599402,0.875,,,,,
22,1678.0,0.22668746,0.90625,,,,,
22,1679.0,0.34998986,0.78125,,,,,
22,1680.0,0.45923382,0.875,,,,,
22,1681.0,0.5134577,0.8125,,,,,
22,1682.0,0.72098565,0.75,,,,,
22,1683.0,0.5274506,0.84375,,,,,
22,1684.0,0.15843388,0.96875,,,,,
22,1685.0,0.4107132,0.84375,,,,,
22,1686.0,0.3139531,0.875,,,,,
22,1687.0,0.5480245,0.75,,,,,
22,1688.0,0.5770228,0.78125,,,,,
22,1689.0,0.4870075,0.8125,,,,,
22,1690.0,0.35598728,0.875,,,,,
22,1691.0,0.1085288,1.0,,,,,
22,1692.0,0.63181823,0.75,,,,,
22,1693.0,0.43309572,0.90625,,,,,
22,1694.0,0.32292023,0.90625,,,,,
22,1695.0,0.33465162,0.90625,,,,,
22,1696.0,0.46564054,0.84375,,,,,
22,1697.0,0.22042699,0.9375,,,,,
22,1698.0,0.31845748,0.875,,,,,
22,1699.0,0.5168507,0.84375,,,,,
22,1700.0,0.3495202,0.875,,,,,
22,1701.0,0.65462315,0.8125,,,,,
22,1702.0,0.44339922,0.875,,,,,
22,1703.0,0.36211276,0.84375,,,,,
22,1704.0,0.40216136,0.7916666666666666,,,,,
22,,,,0.37652025,0.8508474576271187,0.8767982799077242,0.8508333333333332,0.8587116769726902
23,1705.0,0.38870645,0.84375,,,,,
23,1706.0,0.27159542,0.90625,,,,,
23,1707.0,0.21665362,0.90625,,,,,
23,1708.0,0.22777788,0.9375,,,,,
23,1709.0,0.37374532,0.84375,,,,,
23,1710.0,0.4907876,0.8125,,,,,
23,1711.0,0.28610882,0.9375,,,,,
23,1712.0,0.39214972,0.84375,,,,,
23,1713.0,0.23660563,0.875,,,,,
23,1714.0,0.58103377,0.78125,,,,,
23,1715.0,0.8391907,0.8125,,,,,
23,1716.0,0.44276854,0.875,,,,,
23,1717.0,0.52567375,0.8125,,,,,
23,1718.0,0.3557995,0.90625,,,,,
23,1719.0,0.4290904,0.84375,,,,,
23,1720.0,0.25782937,0.90625,,,,,
23,1721.0,0.41255647,0.78125,,,,,
23,1722.0,0.27550977,0.875,,,,,
23,1723.0,0.58249605,0.78125,,,,,
23,1724.0,0.34734896,0.90625,,,,,
23,1725.0,0.57254314,0.84375,,,,,
23,1726.0,0.3158717,0.90625,,,,,
23,1727.0,0.39738357,0.90625,,,,,
23,1728.0,0.30977428,0.875,,,,,
23,1729.0,0.261735,0.9375,,,,,
23,1730.0,0.5204668,0.84375,,,,,
23,1731.0,0.3244795,0.9375,,,,,
23,1732.0,0.38120067,0.84375,,,,,
23,1733.0,0.3989105,0.875,,,,,
23,1734.0,0.5387867,0.875,,,,,
23,1735.0,0.4327574,0.84375,,,,,
23,1736.0,0.32289734,0.90625,,,,,
23,1737.0,0.3429721,0.875,,,,,
23,1738.0,0.32238644,0.9375,,,,,
23,1739.0,0.34043646,0.875,,,,,
23,1740.0,0.5838847,0.84375,,,,,
23,1741.0,0.58728063,0.78125,,,,,
23,1742.0,0.67030376,0.65625,,,,,
23,1743.0,0.50834805,0.78125,,,,,
23,1744.0,0.76379335,0.71875,,,,,
23,1745.0,0.74844813,0.71875,,,,,
23,1746.0,0.39240527,0.875,,,,,
23,1747.0,0.50633025,0.78125,,,,,
23,1748.0,0.31873918,0.84375,,,,,
23,1749.0,0.521653,0.78125,,,,,
23,1750.0,0.42079335,0.8125,,,,,
23,1751.0,0.35888377,0.90625,,,,,
23,1752.0,0.71706915,0.78125,,,,,
23,1753.0,0.43093076,0.84375,,,,,
23,1754.0,0.3266247,0.84375,,,,,
23,1755.0,0.5598793,0.8125,,,,,
23,1756.0,0.17770535,0.9375,,,,,
23,1757.0,0.4362414,0.90625,,,,,
23,1758.0,0.39655358,0.9375,,,,,
23,1759.0,0.7283172,0.78125,,,,,
23,1760.0,0.43556345,0.90625,,,,,
23,1761.0,0.39207116,0.84375,,,,,
23,1762.0,0.713325,0.8125,,,,,
23,1763.0,0.25356856,0.9375,,,,,
23,1764.0,0.6224569,0.78125,,,,,
23,1765.0,0.13115792,1.0,,,,,
23,1766.0,0.2715203,0.9375,,,,,
23,1767.0,0.4291253,0.84375,,,,,
23,1768.0,0.19872548,0.9375,,,,,
23,1769.0,0.39508575,0.84375,,,,,
23,1770.0,0.47149274,0.78125,,,,,
23,1771.0,0.43638307,0.84375,,,,,
23,1772.0,0.2766318,0.9375,,,,,
23,1773.0,0.5385673,0.78125,,,,,
23,1774.0,0.2878413,0.9375,,,,,
23,1775.0,0.4916025,0.8125,,,,,
23,1776.0,0.52124125,0.78125,,,,,
23,1777.0,0.42467085,0.84375,,,,,
23,1778.0,0.97092104,0.7083333333333334,,,,,
23,,,,0.32316998,0.8728813559322034,0.8890592113122953,0.8729166666666668,0.8752269392695902
24,1779.0,0.33141935,0.9375,,,,,
24,1780.0,0.35069478,0.875,,,,,
24,1781.0,0.26113313,0.90625,,,,,
24,1782.0,0.5272059,0.84375,,,,,
24,1783.0,0.53544855,0.78125,,,,,
24,1784.0,0.28744313,0.90625,,,,,
24,1785.0,0.37177336,0.875,,,,,
24,1786.0,0.21941872,0.90625,,,,,
24,1787.0,0.28393874,0.9375,,,,,
24,1788.0,0.6022773,0.8125,,,,,
24,1789.0,0.3909019,0.90625,,,,,
24,1790.0,0.4168604,0.84375,,,,,
24,1791.0,0.6005762,0.75,,,,,
24,1792.0,0.4158822,0.875,,,,,
24,1793.0,0.34154254,0.84375,,,,,
24,1794.0,0.24869041,0.90625,,,,,
24,1795.0,0.2505706,0.90625,,,,,
24,1796.0,0.8204645,0.75,,,,,
24,1797.0,0.49107003,0.84375,,,,,
24,1798.0,0.31624842,0.90625,,,,,
24,1799.0,0.5447575,0.75,,,,,
24,1800.0,0.34136996,0.84375,,,,,
24,1801.0,0.40849656,0.84375,,,,,
24,1802.0,0.45308444,0.875,,,,,
24,1803.0,0.39111906,0.84375,,,,,
24,1804.0,0.26842496,0.9375,,,,,
24,1805.0,0.45206094,0.8125,,,,,
24,1806.0,0.45506978,0.8125,,,,,
24,1807.0,0.19965202,0.96875,,,,,
24,1808.0,0.21265432,0.9375,,,,,
24,1809.0,0.34319484,0.875,,,,,
24,1810.0,0.26217377,0.90625,,,,,
24,1811.0,0.6640501,0.75,,,,,
24,1812.0,0.37821978,0.8125,,,,,
24,1813.0,0.38885164,0.8125,,,,,
24,1814.0,0.62775123,0.75,,,,,
24,1815.0,0.46613958,0.875,,,,,
24,1816.0,0.2837072,0.90625,,,,,
24,1817.0,0.34782666,0.84375,,,,,
24,1818.0,0.18086857,0.9375,,,,,
24,1819.0,0.5237951,0.75,,,,,
24,1820.0,0.44925392,0.84375,,,,,
24,1821.0,0.5481871,0.8125,,,,,
24,1822.0,0.4140639,0.90625,,,,,
24,1823.0,0.120588206,1.0,,,,,
24,1824.0,0.41790125,0.84375,,,,,
24,1825.0,0.46233886,0.875,,,,,
24,1826.0,0.5149055,0.75,,,,,
